Group,Mo2 Name,Version,URL,Nexus Name,Category,Author,Author URL,Kofi,Paypal,Patreon,Nexus URL
2,No More Creation Club News,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/12679,No More Creation Club News SPECIAL EDITION,UI,nico21000,https://www.nexusmods.com/skyrimspecialedition/users/174476,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=174476,,https://www.nexusmods.com/skyrimspecialedition/mods/12679
2,Undiscover Skyrim SE,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/21471,Undiscover Skyrim SE,UI,iCeParadox64,https://www.nexusmods.com/skyrimspecialedition/users/9516419,,,,https://www.nexusmods.com/skyrimspecialedition/mods/21471
2,Convenient Dialogue UI - SE,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/57943,Convenient Dialogue UI - SE,UI,uranreactor,https://www.nexusmods.com/skyrimspecialedition/users/1863120,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1863120,,https://www.nexusmods.com/skyrimspecialedition/mods/57943
2,Smaller Vanilla Cursors,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20617,Smaller Vanilla Cursors,UI,ElSopa,https://www.nexusmods.com/skyrimspecialedition/users/6960827,,,,https://www.nexusmods.com/skyrimspecialedition/mods/20617
3,Motion Sensitive Fix SE,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35833,Motion Sensitive Fix SE,Camera,ashingda,https://www.nexusmods.com/skyrimspecialedition/users/10236085,,,,https://www.nexusmods.com/skyrimspecialedition/mods/35833
3,Customizable Camera,2.21.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/12201,Customizable Camera,Camera,SirArindel,https://www.nexusmods.com/skyrimspecialedition/users/1492505,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1492505,,https://www.nexusmods.com/skyrimspecialedition/mods/12201
3,Alternate Conversation Camera,2.4.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/21220,Alternate Conversation Camera,Camera,NasGorTelorCeplok,https://www.nexusmods.com/skyrimspecialedition/users/60861451,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=60861451,,https://www.nexusmods.com/skyrimspecialedition/mods/21220
3,zxlice hitStop SSE - Script Free,0.9.3.0a,https://www.nexusmods.com/skyrimspecialedition/mods/42811,zxlice hitStop SSE - Script Free,Camera,zxlice,https://www.nexusmods.com/skyrimspecialedition/users/97542683,,,,https://www.nexusmods.com/skyrimspecialedition/mods/42811
3,SmoothCam,1.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/41252,SmoothCam,Camera,mwilsnd,https://www.nexusmods.com/skyrimspecialedition/users/99600268,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=99600268,,https://www.nexusmods.com/skyrimspecialedition/mods/41252
3,True Directional Movement - Modernized Third Person Gameplay,1.4.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/51614,True Directional Movement,Camera,Ershin,https://www.nexusmods.com/skyrimspecialedition/users/2749008,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2749008,https://www.patreon.com/Ershin,https://www.nexusmods.com/skyrimspecialedition/mods/51614
3,Disable Cinematic Kills,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/169,Disable Cinematic Kills,Camera,Sable17,https://www.nexusmods.com/skyrimspecialedition/users/22323219,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=22323219,,https://www.nexusmods.com/skyrimspecialedition/mods/169
4,Nemesis,d2021.9.28.0,https://www.nexusmods.com/skyrimspecialedition/mods/60033,Nemesis,Animation & Skeleton,shikyokira,https://www.nexusmods.com/skyrimspecialedition/users/16675984,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=16675984,,https://www.nexusmods.com/skyrimspecialedition/mods/60033
4,Various Player Actions (Emote),1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/22960,Various Player Actions (Emote,Animation & Skeleton,ChizFoShiz,https://www.nexusmods.com/skyrimspecialedition/users/4950996,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=4950996,,https://www.nexusmods.com/skyrimspecialedition/mods/22960
4,No Spinning Death Animation,1.31.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1432,No Spinning Death Animation,Animation & Skeleton,dDefinder,https://www.nexusmods.com/skyrimspecialedition/users/126669,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=126669,,https://www.nexusmods.com/skyrimspecialedition/mods/1432
4,Dynamic Animation Replacer,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/33746,Dynamic Animation Replacer,Animation & Skeleton,Felisky384,https://www.nexusmods.com/skyrimspecialedition/users/19968244,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=19968244,,https://www.nexusmods.com/skyrimspecialedition/mods/33746
4,Realistic Ragdolls and Force,1.92.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1439,Realistic Ragdolls and Force,Animation & Skeleton,dDefinder,https://www.nexusmods.com/skyrimspecialedition/users/126669,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=126669,,https://www.nexusmods.com/skyrimspecialedition/mods/1439
4,Immersive Animations,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/4254,Immersive Animations,Animation & Skeleton,Bergzore,https://www.nexusmods.com/skyrimspecialedition/users/3324848,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3324848,,https://www.nexusmods.com/skyrimspecialedition/mods/4254
4,XP32 MSE,4.80.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1988,XP32 MSE,Animation & Skeleton,Groovtama,https://www.nexusmods.com/skyrimspecialedition/users/3350373,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3350373,,https://www.nexusmods.com/skyrimspecialedition/mods/1988
4,XP32 MSE - Fixed Scripts,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/44252,XP32 MSE - Fixed Scripts,Animation & Skeleton,"Team XPMSE,foreverphoenix,Umgak,cskriffin","https://www.nexusmods.com/skyrimspecialedition/users/3350373, https://www.nexusmods.com/skyrimspecialedition/users/37015290, https://www.nexusmods.com/skyrimspecialedition/users/6877023, https://www.nexusmods.com/skyrim/users/21205994",,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3350373, https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=37015290",,https://www.nexusmods.com/skyrimspecialedition/mods/44252
4,Borgut1337’s Dual Wield Parrying Non-SKSE Random Attacks (Oldrim conversion),2.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/37332,Borgut1337's Dual Wield Parrying Non-SKSE Random Attacks (Oldrim conversion),Animation & Skeleton,baneofcows,https://www.nexusmods.com/skyrimspecialedition/users/29047635,,,,https://www.nexusmods.com/skyrimspecialedition/mods/37332
4,Faster Horse Dismount SSE (50 Percent Faster),1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/46307,Faster Horse Dismount SSE (50 Percent Faster,Animation & Skeleton,DuskyB,https://www.nexusmods.com/skyrimspecialedition/users/6935691,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6935691,,https://www.nexusmods.com/skyrimspecialedition/mods/46307
4,Dirty Skyrim Animation Turn Fix,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/30513,Dirty Skyrim Animation Turn Fix,Animation & Skeleton,IGSpelly,https://www.nexusmods.com/skyrimspecialedition/users/26577494,,,,https://www.nexusmods.com/skyrimspecialedition/mods/30513
4,No More Ugly Combat Idles for Followers,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/41807,No More Ugly Combat Idles for Followers,Animation & Skeleton,Rische,https://www.nexusmods.com/skyrimspecialedition/users/100273483,,,,https://www.nexusmods.com/skyrimspecialedition/mods/41807
4,D13 Faster GET UP STAND UP animation vanilla friendly SSE,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/5890,D13 Faster GET UP STAND UP animation vanilla friendly SSE,Animation & Skeleton,Darkangel13,https://www.nexusmods.com/skyrimspecialedition/users/771437,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=771437,,https://www.nexusmods.com/skyrimspecialedition/mods/5890
5,Disable Follower Collision,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35925,Disable Follower Collision,Follower,Felisky384,https://www.nexusmods.com/skyrimspecialedition/users/19968244,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=19968244,,https://www.nexusmods.com/skyrimspecialedition/mods/35925
5,Follower Trap Safety,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2755,Follower Trap Safety,Follower,mitchalek,https://www.nexusmods.com/skyrimspecialedition/users/621184,,,,https://www.nexusmods.com/skyrimspecialedition/mods/2755
5,Follower Live Package,7.62.0.0,https://www.nexusmods.com/skyrim/mods/33002,Follower Live Package,Follower,oldcyder,https://www.nexusmods.com/skyrim/users/3630952,,,,https://www.nexusmods.com/skyrim/mods/33002
5,Follower Live Package - ReTranslation,7.6.2.0,https://www.nexusmods.com/skyrim/mods/56850,Follower Live Package - ReTranslation,Follower,bojanni,https://www.nexusmods.com/skyrim/users/11687578,,,,https://www.nexusmods.com/skyrim/mods/56850
6,Requiem - The Roleplaying Overhaul,4.0.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/60888,Requiem,Gameplay,"The Requiem Dungeon Masters,ProbablyManuel","https://www.nexusmods.com/skyrimspecialedition/users/847294, https://www.nexusmods.com/skyrimspecialedition/users/7388094",,,,https://www.nexusmods.com/skyrimspecialedition/mods/60888
6,Requiem - Minor Arcana SSE Convert,1.0.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/105528,Requiem - Minor Arcana SSE Convert,Gameplay,ProbablyManuel,https://www.nexusmods.com/skyrimspecialedition/users/7388094,,,,https://www.nexusmods.com/skyrimspecialedition/mods/105528
6,Requiem - Dragonborn Patch,4.0.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/34829,Requiem - Dragonborn Patch,Gameplay,Fozar,https://www.nexusmods.com/skyrimspecialedition/users/11177268,,,,https://www.nexusmods.com/skyrimspecialedition/mods/34829
6,Requiem - WACCF Patch,3.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,,https://www.nexusmods.com/skyrimspecialedition/mods/31758
6,Requiem - WACCF and ACE Patch,3.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,,https://www.nexusmods.com/skyrimspecialedition/mods/31758
6,Requiem - CCOR Patch,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,,https://www.nexusmods.com/skyrimspecialedition/mods/31758
6,Requiem - Common Clothes and Armors,2.0,https://www.nexusmods.com/skyrimspecialedition/mods/61949,Requiem - Common Clothes and Armors,Gameplay,RowanMaBoot,https://www.nexusmods.com/skyrimspecialedition/users/87278953,,,,https://www.nexusmods.com/skyrimspecialedition/mods/61949
6,Requiem - Less Double-Vision (R-LDV),2.0.0.0,https://www.nexusmods.com/skyrim/mods/73666,Requiem - Less Double-Vision (R-LDV,Gameplay,snbcj,https://www.nexusmods.com/skyrim/users/4091255,,,,https://www.nexusmods.com/skyrim/mods/73666
6,Campfire - Complete Camping System (Supports Skyrim VR),1.12.1.0SEVR,https://www.nexusmods.com/skyrimspecialedition/mods/667,Campfire - Complete Camping System (Supports Skyrim VR,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,,https://www.nexusmods.com/skyrimspecialedition/mods/667
6,Frostfall - Hypothermia Camping Survival,3.4.1.0SE,https://www.nexusmods.com/skyrimspecialedition/mods/671,Frostfall - Hypothermia Camping Survival,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,,https://www.nexusmods.com/skyrimspecialedition/mods/671
6,Campfire and Frostfall - Unofficial SSE Update 1.3,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17925,Campfire and Frostfall - Unofficial SSE Update 1.3,Gameplay,Sthaagg,https://www.nexusmods.com/skyrimspecialedition/users/4064736,,,,https://www.nexusmods.com/skyrimspecialedition/mods/17925
6,Frostfall - Seasons,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/16317,Frostfall - Seasons,Gameplay,BrinaSair,https://www.nexusmods.com/skyrimspecialedition/users/28990005,,,,https://www.nexusmods.com/skyrimspecialedition/mods/16317
6,Simply Knock SE,1.0.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/14098,Simply Knock SE,Gameplay,anonymousthing,https://www.nexusmods.com/skyrimspecialedition/users/3405764,,,,https://www.nexusmods.com/skyrimspecialedition/mods/14098
6,Simply Knock SKSE64 DLL,4.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24297,Simply Knock SKSE64 DLL,Gameplay,LawrenceFB,https://www.nexusmods.com/skyrimspecialedition/users/31177575,,,,https://www.nexusmods.com/skyrimspecialedition/mods/24297
6,Wearable Lanterns,4.0.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/7560,Wearable Lanterns,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,,https://www.nexusmods.com/skyrimspecialedition/mods/7560
6,Wearable Lanterns - SE and VR Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/19348,Chesko's Wearable Lanterns - SE and VR Patch,Gameplay,billytpilgrim,https://www.nexusmods.com/skyrimspecialedition/users/34003590,,,,https://www.nexusmods.com/skyrimspecialedition/mods/19348
6,Cold Region Behavior,beta0.22a,https://www.nexusmods.com/skyrimspecialedition/mods/38633,Cold Region Behavior,Gameplay,maxsu2017,https://www.nexusmods.com/skyrimspecialedition/users/47103898,,,,https://www.nexusmods.com/skyrimspecialedition/mods/38633
6,CRB Patch for Frostfall Conditions, ,Wildlander Patch,CRB Patch for Frostfall Conditions,Gameplay,Dylan Perry,https://www.nexusmods.com/skyrimspecialedition/users/35559115,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=35559115,,Wildlander Patch
6,Predator Vision - Night Eye and Thermal Vision Overhaul,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2777,Predator Vision - Night Eye and Thermal Vision Overhaul,Gameplay,Gopher,https://www.nexusmods.com/skyrimspecialedition/users/38219,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=38219,,https://www.nexusmods.com/skyrimspecialedition/mods/2777
6,Immersive Horses,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/13402,Immersive Horses,Gameplay,"KrittaKitty,sevencardz,CyborgArmGun","https://www.nexusmods.com/skyrim/users/4930906, https://www.nexusmods.com/skyrimspecialedition/users/5732881, https://www.nexusmods.com/skyrimspecialedition/users/10153162",https://ko-fi.com/B0B013586 ,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5732881, https://www.paypal.me/cyborgarmgun",,https://www.nexusmods.com/skyrimspecialedition/mods/13402
6,Immersive Horses 2K Horse Textures,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/13402,Immersive Horses,Gameplay,"KrittaKitty,sevencardz,CyborgArmGun","https://www.nexusmods.com/skyrim/users/4930906, https://www.nexusmods.com/skyrimspecialedition/users/5732881, https://www.nexusmods.com/skyrimspecialedition/users/10153162",https://ko-fi.com/B0B013586 ,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5732881, https://www.paypal.me/cyborgarmgun",,https://www.nexusmods.com/skyrimspecialedition/mods/13402
6,Immersive Horses Script Fixes,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/40543,Immersive Horses Script Fixes,Gameplay,markourm,https://www.nexusmods.com/skyrimspecialedition/users/23394464,,,,https://www.nexusmods.com/skyrimspecialedition/mods/40543
6,GIST - Genuinely Intelligent Soul Trap SE,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/15755,GIST - Genuinely Intelligent Soul Trap SE,Gameplay,opusGlass,https://www.nexusmods.com/skyrimspecialedition/users/6123863,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6123863,,https://www.nexusmods.com/skyrimspecialedition/mods/15755
6,Covered Carriage SE (SMIM Version),1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/160,Covered Carriage SE (SMIM Version,Gameplay,Forzane,https://www.nexusmods.com/skyrimspecialedition/users/2895562,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2895562,,https://www.nexusmods.com/skyrimspecialedition/mods/160
6,Carriage and Ferry Travel Overhaul,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8379,Carriage and Ferry Travel Overhaul,Gameplay,Kinaga,https://www.nexusmods.com/skyrimspecialedition/users/22750984,,,,https://www.nexusmods.com/skyrimspecialedition/mods/8379
6,Carriage and Ferry Travel Overhaul - Companions Radiant Quest FIx,0.10.0.0,https://www.nexusmods.com/skyrim/mods/108375,Carriage and Ferry Travel Overhaul - Companions Radiant Quest FIx,Gameplay,bobrobbow,https://www.nexusmods.com/skyrim/users/104575123,,,,https://www.nexusmods.com/skyrim/mods/108375
6,CFTO - Covered Carriages add-on,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8379,Carriage and Ferry Travel Overhaul,Gameplay,Kinaga,https://www.nexusmods.com/skyrimspecialedition/users/22750984,,,,https://www.nexusmods.com/skyrimspecialedition/mods/8379
6,Carriage and Ferry Travel Overhaul - Fixes and Winterhold,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/40651,Carriage and Ferry Travel Overhaul - Fixes and Winterhold,Gameplay,ViktoriaLanders,https://www.nexusmods.com/skyrimspecialedition/users/3880206,,,,https://www.nexusmods.com/skyrimspecialedition/mods/40651
6,Torches Ignite Oil - Shock Edition,f1.01,https://www.nexusmods.com/skyrimspecialedition/mods/13226,Torches Ignite Oil - Shock Edition,Gameplay,thurderan,https://www.nexusmods.com/skyrimspecialedition/users/650776,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=650776,,https://www.nexusmods.com/skyrimspecialedition/mods/13226
6,Torches Ignite Oil AOS Patch,1.58.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/36042,Torches Ignite Oil AOS Patch,Gameplay,lilebonymace,https://www.nexusmods.com/skyrimspecialedition/users/59086436,,,,https://www.nexusmods.com/skyrimspecialedition/mods/36042
6,Hearthfire Extended,1.0.5.0,https://www.nexusmods.com/skyrimspecialedition/mods/8450,Hearthfire Extended,Gameplay,Kinaga,https://www.nexusmods.com/skyrimspecialedition/users/22750984,,,,https://www.nexusmods.com/skyrimspecialedition/mods/8450
6,Hearthfire Extended - CFTO Patch,1.0.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/8450,Hearthfire Extended,Gameplay,Kinaga,https://www.nexusmods.com/skyrimspecialedition/users/22750984,,,,https://www.nexusmods.com/skyrimspecialedition/mods/8450
6,Realistic AI Detection SE (Medium),2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2345,Realistic AI Detection SE (Medium,Gameplay,OlivierDoorenbos,https://www.nexusmods.com/skyrimspecialedition/users/32874885,,,,https://www.nexusmods.com/skyrimspecialedition/mods/2345
6,Suspicious City Guards,5.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/38762,Suspicious City Guards,Gameplay,limerx,https://www.nexusmods.com/skyrimspecialedition/users/909605,,,,https://www.nexusmods.com/skyrimspecialedition/mods/38762
6,Immersive Movement Speed,0.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/14939,Immersive Movement Speed,Gameplay,Sihnar,https://www.nexusmods.com/skyrimspecialedition/users/50647811,,,,https://www.nexusmods.com/skyrimspecialedition/mods/14939
6,Realistic Trading Stocks of Skyrim (with DnD Spellcasting Service),1.0.0.0,https://www.nexusmods.com/skyrim/mods/77680,Realistic Trading Stocks of Skyrim (with DnD Spellcasting Service,Gameplay,Alexandriel,https://www.nexusmods.com/skyrim/users/8797611,,,,https://www.nexusmods.com/skyrim/mods/77680
6,Pumping Iron - Dynamic Muscle Growth,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/13434,Pumping Iron - Dynamic Muscle Growth,Gameplay,Gopher,https://www.nexusmods.com/skyrimspecialedition/users/38219,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=38219,,https://www.nexusmods.com/skyrimspecialedition/mods/13434
6,Missives,f2.03,https://www.nexusmods.com/skyrimspecialedition/mods/17576,Missives,Gameplay,IronDusk33,https://www.nexusmods.com/skyrimspecialedition/users/5182604,,,,https://www.nexusmods.com/skyrimspecialedition/mods/17576
6,Missives - Worldspace Additions (Solstheim),f2.03,https://www.nexusmods.com/skyrimspecialedition/mods/26788,Missives - Worldspace Additions (Solstheim,Gameplay,AndrealphusVIII,https://www.nexusmods.com/skyrimspecialedition/users/5646623,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5646623,,https://www.nexusmods.com/skyrimspecialedition/mods/26788
6,Missives - Notes Retexture,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46201,Missives - Notes Retexture,Gameplay,jayserpa,https://www.nexusmods.com/skyrimspecialedition/users/5201727,,,https://www.patreon.com/JaySerpa,https://www.nexusmods.com/skyrimspecialedition/mods/46201
6,Missives - Notes Retexture (Solstheim),1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46201,Missives - Notes Retexture,Gameplay,jayserpa,https://www.nexusmods.com/skyrimspecialedition/users/5201727,,,https://www.patreon.com/JaySerpa,https://www.nexusmods.com/skyrimspecialedition/mods/46201
6,Missives - Carriage and Ferry Travel Overhaul Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/44498,Missives - Carriage and Ferry Travel Overhaul Patch,Gameplay,mistaabushido,https://www.nexusmods.com/skyrimspecialedition/users/26674249,,,,https://www.nexusmods.com/skyrimspecialedition/mods/44498
6,Properties Without Pestering,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46347,Properties Without Pestering,Gameplay,JU12000,https://www.nexusmods.com/skyrimspecialedition/users/14713969,,,,https://www.nexusmods.com/skyrimspecialedition/mods/46347
6,SunHelm Survival,3.0.5.0,https://www.nexusmods.com/skyrimspecialedition/mods/39414,SunHelm Survival,Gameplay,colinswrath,https://www.nexusmods.com/skyrimspecialedition/users/6850662,,,,https://www.nexusmods.com/skyrimspecialedition/mods/39414
6,Train and Study,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17578,Train and Study,Gameplay,IronDusk33,https://www.nexusmods.com/skyrimspecialedition/users/5182604,,,,https://www.nexusmods.com/skyrimspecialedition/mods/17578
6,Spell Research,2.2.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/20983,Spell Research,Gameplay,IronDusk33,https://www.nexusmods.com/skyrimspecialedition/users/5182604,,,,https://www.nexusmods.com/skyrimspecialedition/mods/20983
6,Spell Research - Requiem 4 patch,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/57178,Spell Research - Requiem 5 patch,Gameplay,Plotinuz,https://www.nexusmods.com/skyrimspecialedition/users/655458,,,https://www.patreon.com/Plotinuz,https://www.nexusmods.com/skyrimspecialedition/mods/57178
6,Spell Research - Realistic Trading Stocks of Skyrim (with DnD Spellcasting Service) patch,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/57218,Spell Research - Realistic Trading Stocks of Skyrim (with DnD Spellcasting Service) patch,Gameplay,Plotinuz,https://www.nexusmods.com/skyrimspecialedition/users/655458,,,https://www.patreon.com/Plotinuz,https://www.nexusmods.com/skyrimspecialedition/mods/57218
6,Spell Research - Patch Compendium,2.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/28816,Spell Research - Patch Compendium,Gameplay,LordOfDragons01,https://www.nexusmods.com/skyrimspecialedition/users/3825278,,,,https://www.nexusmods.com/skyrimspecialedition/mods/28816
6,Keep It Clean - A Bathing mod,3.15.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17846,Keep It Clean - A Bathing mod,Gameplay,Sthaagg,https://www.nexusmods.com/skyrimspecialedition/users/4064736,,,,https://www.nexusmods.com/skyrimspecialedition/mods/17846
6,Keep It Clean - Autostart Disabler,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/47095,Keep It Clean - Autostart Disabler,Gameplay,MistressMinerva,https://www.nexusmods.com/skyrimspecialedition/users/107349658,,,,https://www.nexusmods.com/skyrimspecialedition/mods/47095
6,Dirt and Blood,2.11.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/38886,Dirt and Blood,Gameplay,jayserpa,https://www.nexusmods.com/skyrimspecialedition/users/5201727,,,https://www.patreon.com/JaySerpa,https://www.nexusmods.com/skyrimspecialedition/mods/38886
6,Dirt and Blood - Keep It Clean Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/40746,Dirt and Blood - Keep It Clean Patch,Gameplay,dischorde,https://www.nexusmods.com/skyrimspecialedition/users/72771223,,,,https://www.nexusmods.com/skyrimspecialedition/mods/40746
6,More Tavern Idles - SSE Port,2.0.0.0b,https://www.nexusmods.com/skyrimspecialedition/mods/16757,More Tavern Idles - SSE Port,Gameplay,mrjentipede,https://www.nexusmods.com/skyrimspecialedition/users/3381541,,,,https://www.nexusmods.com/skyrimspecialedition/mods/16757
6,Rent My House - A Landlord Mod,1.0.1.0,https://www.nexusmods.com/skyrim/mods/75073,Rent My House - A Landlord Mod,Gameplay,NorthHare,https://www.nexusmods.com/skyrim/users/5489099,,,,https://www.nexusmods.com/skyrim/mods/75073
6,Sleep Tight SE,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20680,Sleep Tight SE,Gameplay,toostruus,https://www.nexusmods.com/skyrimspecialedition/users/2148541,,,,https://www.nexusmods.com/skyrimspecialedition/mods/20680
6,AI Overhaul SSE,1.6.7.0,https://www.nexusmods.com/skyrimspecialedition/mods/21654,AI Overhaul SSE,Gameplay,mnikjom,https://www.nexusmods.com/skyrimspecialedition/users/12567611,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=12567611,,https://www.nexusmods.com/skyrimspecialedition/mods/21654
6,Weapons Armor Clothing and Clutter Fixes,2.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/18994,Weapons Armor Clothing and Clutter Fixes,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr ,https://www.nexusmods.com/skyrimspecialedition/mods/18994
