Group,Mo2 Name,Lookup URL,Version,Nexus URL,Nexus Mod Name,Category,Author,Author URL,Kofi,Paypal,Patreon
3 - UI,Favorite Things - Extended Favorites Menu (Opt 1),https://www.nexusmods.com/skyrimspecialedition/mods/27177,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/27177,Favorite Things - Extended Favorites Menu (Opt 1,UI,uranreactor,https://www.nexusmods.com/skyrimspecialedition/users/1863120,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1863120,
3 - UI,Configurable Real Names for SSE,https://www.nexusmods.com/skyrimspecialedition/mods/17827,1.22.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17827,Configurable Real Names for SSE,UI,Gportner,https://www.nexusmods.com/skyrimspecialedition/users/9593230,,,
3 - UI,Viewable Faction Ranks (ESL),https://www.nexusmods.com/skyrimspecialedition/mods/17924,1.1.9.0,https://www.nexusmods.com/skyrimspecialedition/mods/17924,Viewable Faction Ranks (ESL,UI,Reath1,https://www.nexusmods.com/skyrimspecialedition/users/7465763,,,
3 - UI,Stay At The System Page - Updated,https://www.nexusmods.com/skyrimspecialedition/mods/19832,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/19832,Stay At The System Page - Updated,UI,Fudgyduff,https://www.nexusmods.com/skyrimspecialedition/users/5687342,,,
3 - UI,Inventory Functions SE,https://www.nexusmods.com/skyrimspecialedition/mods/13366,0.7.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/13366,Inventory Functions SE,UI,Kalivore,https://www.nexusmods.com/skyrimspecialedition/users/12289624,,,
3 - UI,Notification Log SSE,https://www.nexusmods.com/skyrimspecialedition/mods/27707,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/27707,Notification Log SSE,UI,Fudgyduff,https://www.nexusmods.com/skyrimspecialedition/users/5687342,,,
3 - UI,Take Notes - Journal of the Dragonborn SSE,https://www.nexusmods.com/skyrimspecialedition/mods/13570,1.0.0.0a,https://www.nexusmods.com/skyrimspecialedition/mods/13570,Take Notes - Journal of the Dragonborn SSE,UI,ath3nos,https://www.nexusmods.com/skyrimspecialedition/users/883379,,,
3 - UI,A Matter of Time - A HUD clock widget,https://www.nexusmods.com/skyrimspecialedition/mods/12937,3.0.0.0a4,https://www.nexusmods.com/skyrimspecialedition/mods/12937,A Matter of Time - A HUD clock widget,UI,SkyAmigo,https://www.nexusmods.com/skyrimspecialedition/users/7777990,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=7777990,
3 - UI,UIExtensions,https://www.nexusmods.com/skyrimspecialedition/mods/17561,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17561,UIExtensions,UI,expired6978,https://www.nexusmods.com/skyrimspecialedition/users/2950481,,,https://www.patreon.com/expired6978
3 - UI,Better MessageBox Controls,https://www.nexusmods.com/skyrimspecialedition/mods/1428,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1428,Better MessageBox Controls,UI,ecirbaf,https://www.nexusmods.com/skyrimspecialedition/users/3238634,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3238634,
3 - UI,Lore-Based Loading Screens,https://www.nexusmods.com/skyrimspecialedition/mods/1185,1.3.0.0SE,https://www.nexusmods.com/skyrimspecialedition/mods/1185,Lore-Based Loading Screens,UI,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,
3 - UI,More Informative Console,https://www.nexusmods.com/skyrimspecialedition/mods/19250,1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/19250,More Informative Console,UI,Linthar,https://www.nexusmods.com/skyrimspecialedition/users/1603187,,,
3 - UI,Console Commands Extender,https://www.nexusmods.com/skyrimspecialedition/mods/28210,1.8.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/28210,Console Commands Extender,UI,Fudgyduff,https://www.nexusmods.com/skyrimspecialedition/users/5687342,,,
3 - UI,Copy and Paste in Console,https://www.nexusmods.com/skyrimspecialedition/mods/30928,1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/30928,Copy and Paste in Console,UI,Felisky384,https://www.nexusmods.com/skyrimspecialedition/users/19968244,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=19968244,
3 - UI,RaceMenu,https://www.nexusmods.com/skyrimspecialedition/mods/19080,0.4.16.0,https://www.nexusmods.com/skyrimspecialedition/mods/19080,RaceMenu,UI,expired6978,https://www.nexusmods.com/skyrimspecialedition/users/2950481,,,https://www.patreon.com/expired6978
3 - UI,RaceMenu 0.4.16 Memory Leak Hotfix (SE),https://www.nexusmods.com/skyrimspecialedition/mods/70161,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/70161,RaceMenu 0.4.16 Memory Leak Hotfix (SE,UI,slavicpotato1,https://www.nexusmods.com/skyrimspecialedition/users/5217635,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5217635,
3 - UI,Fuz Ro D-oh - Silent Voice,https://www.nexusmods.com/skyrimspecialedition/mods/15109,1.7.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/15109,Fuz Ro D-oh - Alternate Silent Voice Files,UI,shademe,https://www.nexusmods.com/skyrimspecialedition/users/644634,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=644634,
3 - UI,Fuz Ro D-oh - Alternate Silent Voice Files,https://www.nexusmods.com/skyrimspecialedition/mods/15109,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/15109,Fuz Ro D-oh - Alternate Silent Voice Files,UI,shademe,https://www.nexusmods.com/skyrimspecialedition/users/644634,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=644634,
3 - UI,iEquip 1.6.3,https://www.nexusmods.com/skyrimspecialedition/mods/27008,1.6.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/27008,iEquip 1.6.3,UI,"dunc001,MrNeverLost,Ahzaab,Fudgyduff,""VictorF
"",Hazarduss,Ershin","https://www.nexusmods.com/skyrimspecialedition/users/34063535, https://www.nexusmods.com/skyrim/users/1892037, https://www.nexusmods.com/skyrimspecialedition/users/368196, https://www.nexusmods.com/skyrimspecialedition/users/5687342, https://www.nexusmods.com/skyrim/users/3966113, https://www.nexusmods.com/skyrim/users/5321271, https://www.nexusmods.com/skyrimspecialedition/users/2749008",,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2749008,https://www.patreon.com/Ershin
3 - UI,Even Better Quest Objectives SE,https://www.nexusmods.com/skyrimspecialedition/mods/159,1.8.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/159,Even Better Quest Objectives SE,UI,WilliamImm,https://www.nexusmods.com/skyrimspecialedition/users/4363416,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=4363416,
3 - UI,A Quality World Map - Classic with All Roads,https://www.nexusmods.com/skyrimspecialedition/mods/5804,8.4.0.0CA,https://www.nexusmods.com/skyrimspecialedition/mods/5804,A Quality World Map - Classic with All Roads,UI,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,
3 - UI,moreHUD SE (ESL Version),https://www.nexusmods.com/skyrimspecialedition/mods/12688,4.0.0.5Beta,https://www.nexusmods.com/skyrimspecialedition/mods/12688,moreHUD SE (ESL Version,UI,enzeinzen,https://www.nexusmods.com/skyrimspecialedition/users/6853123,,,
3 - UI,moreHUD Inventory Edition,https://www.nexusmods.com/skyrimspecialedition/mods/18619,1.0.18.0,https://www.nexusmods.com/skyrimspecialedition/mods/18619,moreHUD Inventory Edition,UI,Ahzaab,https://www.nexusmods.com/skyrimspecialedition/users/368196,,,
3 - UI,SkyUI AIO Survival (SAS),https://www.nexusmods.com/skyrimspecialedition/mods/17601,7.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17601,SkyUI AIO Survival (SAS,UI,bvn,https://www.nexusmods.com/skyrimspecialedition/users/5947991,,,
3 - UI,Font Overhaul - Natural Typefaces for Skyrim -- FONTS,https://www.nexusmods.com/skyrimspecialedition/mods/2880,2.1.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/2880,Font Overhaul - Natural Typefaces for Skyrim -- FONTS,UI,mfcfbro,https://www.nexusmods.com/skyrimspecialedition/users/2243628,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2243628,
3 - UI,SkyHUD,https://www.nexusmods.com/skyrimspecialedition/mods/463,0.90.0.0B,https://www.nexusmods.com/skyrimspecialedition/mods/463,SkyHUD,UI,Fhaarkas,https://www.nexusmods.com/skyrimspecialedition/users/1157655,,,
3 - UI,SkyHUD Fixed,https://www.nexusmods.com/skyrimspecialedition/mods/463,d2022.3.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/463,SkyHUD,UI,Fhaarkas,https://www.nexusmods.com/skyrimspecialedition/users/1157655,,,
3 - UI,Epic Animated Main Menu,https://www.nexusmods.com/skyrimspecialedition/mods/52967,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/52967,Epic Animated Main Menu,UI,ismetisgor,https://www.nexusmods.com/skyrimspecialedition/users/23801904,,,
3 - UI,ReCleaned Menu,https://www.nexusmods.com/skyrimspecialedition/mods/26680,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/26680,ReCleaned Menu,UI,enzeinzen,https://www.nexusmods.com/skyrimspecialedition/users/6853123,,,
3 - UI,Undiscover Skyrim SE,https://www.nexusmods.com/skyrimspecialedition/mods/21471,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/21471,Undiscover Skyrim SE,UI,iCeParadox64,https://www.nexusmods.com/skyrimspecialedition/users/9516419,,,
3 - UI,Convenient Dialogue UI - SE,https://www.nexusmods.com/skyrimspecialedition/mods/57943,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/57943,Convenient Dialogue UI - SE,UI,uranreactor,https://www.nexusmods.com/skyrimspecialedition/users/1863120,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1863120,
3 - UI,Smaller Vanilla Cursors,https://www.nexusmods.com/skyrimspecialedition/mods/20617,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20617,Smaller Vanilla Cursors,UI,ElSopa,https://www.nexusmods.com/skyrimspecialedition/users/6960827,,,
3 - UI,Favorite Misc Items,https://www.nexusmods.com/skyrimspecialedition/mods/42750,3.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/42750,Favorite Misc Items,UI,powerofthree,https://www.nexusmods.com/skyrimspecialedition/users/2148728,,,https://www.patreon.com/bePatron?u=8408266
3 - UI,ENB Input Disabler,https://www.nexusmods.com/skyrimspecialedition/mods/62796,1.0.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/62796,ENB Input Disabler,UI,Doodlezoid,https://www.nexusmods.com/skyrimspecialedition/users/28038035,https://ko-fi.com/doodlez,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=28038035,https://www.patreon.com/Doodlezoid
3 - UI,Controller-mapping Unbound (Up Favorite),https://www.nexusmods.com/skyrimspecialedition/mods/40854,1.0.0.0release,https://www.nexusmods.com/skyrimspecialedition/mods/40854,Controller-mapping Unbound (Up Favorite,UI,KatJill,https://www.nexusmods.com/skyrimspecialedition/users/53111991,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=53111991,
3 - UI,Disable Fast Travel SKSE - No Janky Map UI,https://www.nexusmods.com/skyrimspecialedition/mods/54217,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/54217,Disable Fast Travel SKSE - No Janky Map UI,UI,Parapets,https://www.nexusmods.com/skyrimspecialedition/users/39501725,,,
3 - UI,Improvement Names Customized SSE,https://www.nexusmods.com/skyrimspecialedition/mods/27776,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/27776,Improvement Names Customized SSE,UI,Fudgyduff,https://www.nexusmods.com/skyrimspecialedition/users/5687342,,,
3 - UI,Contextual Crosshair,https://www.nexusmods.com/skyrimspecialedition/mods/63980,1.2.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/63980,Contextual Crosshair,UI,Doodlezoid,https://www.nexusmods.com/skyrimspecialedition/users/28038035,https://ko-fi.com/doodlez,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=28038035,https://www.patreon.com/Doodlezoid
4 - Camera,Motion Sensitive Fix SE,https://www.nexusmods.com/skyrimspecialedition/mods/35833,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35833,Motion Sensitive Fix SE,Camera,ashingda,https://www.nexusmods.com/skyrimspecialedition/users/10236085,,,
4 - Camera,Customizable Camera,https://www.nexusmods.com/skyrimspecialedition/mods/12201,2.21.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/12201,Customizable Camera,Camera,SirArindel,https://www.nexusmods.com/skyrimspecialedition/users/1492505,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1492505,
4 - Camera,Alternate Conversation Camera,https://www.nexusmods.com/skyrimspecialedition/mods/21220,2.4.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/21220,Alternate Conversation Camera,Camera,NasGorTelorCeplok,https://www.nexusmods.com/skyrimspecialedition/users/60861451,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=60861451,
4 - Camera,zxlice hitStop SSE - Script Free,https://www.nexusmods.com/skyrimspecialedition/mods/42811,0.9.3.0a,https://www.nexusmods.com/skyrimspecialedition/mods/42811,zxlice hitStop SSE - Script Free,Camera,zxlice,https://www.nexusmods.com/skyrimspecialedition/users/97542683,,,
4 - Camera,SmoothCam,https://www.nexusmods.com/skyrimspecialedition/mods/41252,1.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/41252,SmoothCam,Camera,mwilsnd,https://www.nexusmods.com/skyrimspecialedition/users/99600268,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=99600268,
4 - Camera,True Directional Movement,https://www.nexusmods.com/skyrimspecialedition/mods/51614,2.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/51614,True Directional Movement,Camera,Ershin,https://www.nexusmods.com/skyrimspecialedition/users/2749008,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2749008,https://www.patreon.com/Ershin
4 - Camera,Improved Camera,https://github.com/ArranzCNL/ImprovedCameraSE/releases,1.0.0.4,https://github.com/ArranzCNL/ImprovedCameraSE/releases,Improved Camera SE PR 4,Camera,ArranzCNL,https://github.com/ArranzCNL/,,,
4 - Camera,VioLens - A Killmove Mod SE,https://www.nexusmods.com/skyrimspecialedition/mods/668,2.30.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/668,VioLens - A Killmove Mod SE,Camera,lRekol,https://www.nexusmods.com/skyrimspecialedition/mods/668,,,
4 - Camera,VioLens - A Killmove Mod SE - Legacy Settings Loader,https://www.nexusmods.com/skyrimspecialedition/mods/56674,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/56674,VioLens - A Killmove Mod SE - Legacy Settings Loader,Camera,MaskedRPGFan,https://www.nexusmods.com/skyrimspecialedition/users/22822094,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=22822094,
5 - Animation & Skeleton,Nemesis,https://www.nexusmods.com/skyrimspecialedition/mods/60033,,https://www.nexusmods.com/skyrimspecialedition/mods/60033,Nemesis,Animation & Skeleton,shikyokira,https://www.nexusmods.com/skyrimspecialedition/users/16675984,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=16675984,
5 - Animation & Skeleton,Various Player Actions (Emote),https://www.nexusmods.com/skyrimspecialedition/mods/22960,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/22960,Various Player Actions (Emote,Animation & Skeleton,ChizFoShiz,https://www.nexusmods.com/skyrimspecialedition/users/4950996,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=4950996,
5 - Animation & Skeleton,No Spinning Death Animation,https://www.nexusmods.com/skyrimspecialedition/mods/1432,1.31.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1432,No Spinning Death Animation,Animation & Skeleton,dDefinder,https://www.nexusmods.com/skyrimspecialedition/users/126669,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=126669,
5 - Animation & Skeleton,Dynamic Animation Replacer,https://www.nexusmods.com/skyrimspecialedition/mods/33746,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/33746,Dynamic Animation Replacer,Animation & Skeleton,Felisky384,https://www.nexusmods.com/skyrimspecialedition/users/19968244,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=19968244,
5 - Animation & Skeleton,Realistic Ragdolls and Force,https://www.nexusmods.com/skyrimspecialedition/mods/1439,1.92.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1439,Realistic Ragdolls and Force,Animation & Skeleton,dDefinder,https://www.nexusmods.com/skyrimspecialedition/users/126669,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=126669,
5 - Animation & Skeleton,Immersive Animations,https://www.nexusmods.com/skyrimspecialedition/mods/34950,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/34950,Unique Border Gates Fixes,Animation & Skeleton,Cer12,https://www.nexusmods.com/skyrimspecialedition/users/70026333,,,
5 - Animation & Skeleton,XP32 MSE,https://www.nexusmods.com/skyrimspecialedition/mods/1988,4.80.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1988,XP32 MSE,Animation & Skeleton,Groovtama,https://www.nexusmods.com/skyrimspecialedition/users/3350373,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3350373,
5 - Animation & Skeleton,XP32 MSE - Fixed Scripts,https://www.nexusmods.com/skyrimspecialedition/mods/44252,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/44252,XP32 MSE - Fixed Scripts,Animation & Skeleton,"Team XPMSE,foreverphoenix,Umgak,cskriffin","https://www.nexusmods.com/skyrimspecialedition/users/3350373, https://www.nexusmods.com/skyrimspecialedition/users/37015290, https://www.nexusmods.com/skyrimspecialedition/users/6877023, https://www.nexusmods.com/skyrim/users/21205994",,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3350373, https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=37015290",
5 - Animation & Skeleton,XPMSSE - Nemesis - Papyrus Stack Fix,https://www.nexusmods.com/skyrimspecialedition/mods/60363,4.8.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/60363,XPMSSE - Nemesis - Papyrus Stack Fix,Animation & Skeleton,tommas666,https://www.nexusmods.com/skyrimspecialedition/users/12723333,,,
5 - Animation & Skeleton,Faster Horse Dismount SSE (50 Percent Faster),https://www.nexusmods.com/skyrimspecialedition/mods/46307,1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/46307,Faster Horse Dismount SSE (50 Percent Faster,Animation & Skeleton,DuskyB,https://www.nexusmods.com/skyrimspecialedition/users/6935691,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6935691,
5 - Animation & Skeleton,Dirty Skyrim Animation Turn Fix,https://www.nexusmods.com/skyrimspecialedition/mods/30513,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/30513,Dirty Skyrim Animation Turn Fix,Animation & Skeleton,IGSpelly,https://www.nexusmods.com/skyrimspecialedition/users/26577494,,,
5 - Animation & Skeleton,No More Ugly Combat Idles for Followers,https://www.nexusmods.com/skyrimspecialedition/mods/41807,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/41807,No More Ugly Combat Idles for Followers,Animation & Skeleton,Rische,https://www.nexusmods.com/skyrimspecialedition/users/100273483,,,
5 - Animation & Skeleton,D13 Faster GET UP STAND UP animation vanilla friendly SSE,https://www.nexusmods.com/skyrimspecialedition/mods/5890,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/5890,D13 Faster GET UP STAND UP animation vanilla friendly SSE,Animation & Skeleton,Darkangel13,https://www.nexusmods.com/skyrimspecialedition/users/771437,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=771437,
5 - Animation & Skeleton,Dual Wield Block,https://www.nexusmods.com/skyrimspecialedition/mods/58548,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/58548,Dual Wield Block,Animation & Skeleton,Shibabadad,https://www.nexusmods.com/skyrimspecialedition/users/109438313,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=109438313,
5 - Animation & Skeleton,Immersive Equipment Displays,https://www.nexusmods.com/skyrimspecialedition/mods/62001,1.3.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/62001,Immersive Equipment Displays,Animation & Skeleton,slavicpotato1,https://www.nexusmods.com/skyrimspecialedition/users/5217635,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5217635,
5 - Animation & Skeleton,Simple Dual Sheath,https://www.nexusmods.com/skyrimspecialedition/mods/50049,1.5.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/50049,Simple Dual Sheath,Animation & Skeleton,slavicpotato1,https://www.nexusmods.com/skyrimspecialedition/users/5217635,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5217635,
5 - Animation & Skeleton,3rd Person Walk Fix,https://www.nexusmods.com/skyrimspecialedition/mods/32229,1.1.0.0b,https://www.nexusmods.com/skyrimspecialedition/mods/32229,3rd Person Walk Fix,Animation & Skeleton,carxt,https://www.nexusmods.com/skyrimspecialedition/users/31254295,,,
5 - Animation & Skeleton,Horses Simply Turn Better,https://www.nexusmods.com/skyrimspecialedition/mods/57790,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/57790,Horses Simply Turn Better,Animation & Skeleton,LokiWasTaken,https://www.nexusmods.com/skyrimspecialedition/users/53567771,,,
5 - Animation & Skeleton,Lowered Hands,https://www.nexusmods.com/skyrimspecialedition/mods/15380,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/15380,Lowered Hands,Animation & Skeleton,Syynx,https://www.nexusmods.com/skyrimspecialedition/users/19327684,,,
5 - Animation & Skeleton,Turn Animation Fix,https://www.nexusmods.com/skyrimspecialedition/mods/54803,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/54803,Turn Animation Fix,Animation & Skeleton,LolSpider,https://www.nexusmods.com/skyrimspecialedition/users/21940299,,,
6 - Followers,Disable Follower Collision,https://www.nexusmods.com/skyrimspecialedition/mods/35925,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35925,Disable Follower Collision,Follower,Felisky384,https://www.nexusmods.com/skyrimspecialedition/users/19968244,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=19968244,
6 - Followers,Follower Trap Safety,https://www.nexusmods.com/skyrimspecialedition/mods/2755,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2755,Follower Trap Safety,Follower,mitchalek,https://www.nexusmods.com/skyrimspecialedition/users/621184,,,
6 - Followers,Follower Live Package,https://www.nexusmods.com/skyrim/mods/33002,7.62.0.0,https://www.nexusmods.com/skyrim/mods/33002,Follower Live Package,Follower,oldcyder,https://www.nexusmods.com/skyrim/users/3630952,,,
6 - Followers,Follower Live Package - ReTranslation,https://www.nexusmods.com/skyrim/mods/56850,7.6.2.0,https://www.nexusmods.com/skyrim/mods/56850,Follower Live Package - ReTranslation,Follower,bojanni,https://www.nexusmods.com/skyrim/users/11687578,,,
7 - GamePlay,Requiem,https://www.nexusmods.com/skyrimspecialedition/mods/60888,5.0.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/60888,Requiem,Gameplay,"The Requiem Dungeon Masters,ProbablyManuel","https://www.nexusmods.com/skyrimspecialedition/users/847294, https://www.nexusmods.com/skyrimspecialedition/users/7388094",,,
7 - GamePlay,Requiem - Minor Arcana SSE Convert,https://www.nexusmods.com/skyrimspecialedition/mods/105528,1.0.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/105528,Requiem - Minor Arcana SSE Convert,Gameplay,ProbablyManuel,https://www.nexusmods.com/skyrimspecialedition/users/7388094,,,
7 - GamePlay,Requiem - Dragonborn Patch,https://www.nexusmods.com/skyrimspecialedition/mods/34829,5.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/34829,Requiem - Dragonborn Patch,Gameplay,Fozar,https://www.nexusmods.com/skyrimspecialedition/users/11177268,,,
7 - GamePlay,Requiem - Skyrim Sewers,https://www.nexusmods.com/skyrimspecialedition/mods/69008,f1.00,https://www.nexusmods.com/skyrimspecialedition/mods/69008,Requiem - Skyrim Sewers,Gameplay,IxionXVII,https://www.nexusmods.com/skyrimspecialedition/users/6922776,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6922776,
7 - GamePlay,Requiem - WACCF Patch,https://www.nexusmods.com/skyrimspecialedition/mods/31758,3.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,
7 - GamePlay,Requiem - WACCF and ACE Patch,https://www.nexusmods.com/skyrimspecialedition/mods/31758,3.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,
7 - GamePlay,Requiem - CCOR Patch,https://www.nexusmods.com/skyrimspecialedition/mods/31758,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,
7 - GamePlay,Requiem - Common Clothes and Armors,https://www.nexusmods.com/skyrimspecialedition/mods/61949,,https://www.nexusmods.com/skyrimspecialedition/mods/61949,Requiem - Common Clothes and Armors,Gameplay,RowanMaBoot,https://www.nexusmods.com/skyrimspecialedition/users/87278953,,,
7 - GamePlay,Trad Requiem Patch - CC Fishing and CC Rare Curios,https://www.nexusmods.com/skyrimspecialedition/mods/64829,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/64829,Trad Requiem Patch - CC Fishing and CC Rare Curios,Gameplay,Trads2,https://www.nexusmods.com/skyrimspecialedition/users/7230534,,,
7 - GamePlay,Requiem - Less Double-Vision (R-LDV),https://www.nexusmods.com/skyrim/mods/73666,2.0.0.0,https://www.nexusmods.com/skyrim/mods/73666,Requiem - Less Double-Vision (R-LDV,Gameplay,snbcj,https://www.nexusmods.com/skyrim/users/4091255,,,
7 - GamePlay,Campfire - Complete Camping System (Supports Skyrim VR),https://www.nexusmods.com/skyrimspecialedition/mods/667,1.12.1.0SEVR,https://www.nexusmods.com/skyrimspecialedition/mods/667,Campfire - Complete Camping System (Supports Skyrim VR,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,
7 - GamePlay,Frostfall - Hypothermia Camping Survival,https://www.nexusmods.com/skyrimspecialedition/mods/671,3.4.1.0SE,https://www.nexusmods.com/skyrimspecialedition/mods/671,Frostfall - Hypothermia Camping Survival,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,
