Group,Mo2 Name,Version,Nexus URL,Name,Category,Author,Author URL,Kofi,Paypal,Patreon (from Author) (from Nexus URL) 2
3,Smaller Vanilla Cursors,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20617,Smaller Vanilla Cursors,UI,ElSopa,https://www.nexusmods.com/skyrimspecialedition/users/6960827,,,
3,Favorite Misc Items,3.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/42750,Favorite Misc Items,UI,powerofthree,https://www.nexusmods.com/skyrimspecialedition/users/2148728,,,https://www.patreon.com/bePatron?u=8408266
3,ENB Input Disabler,1.0.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/62796,ENB Input Disabler,UI,Doodlezoid,https://www.nexusmods.com/skyrimspecialedition/users/28038035,https://ko-fi.com/doodlez,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=28038035,https://www.patreon.com/Doodlezoid
3,Controller-mapping Unbound (Up Favorite),1.0.0.0release,https://www.nexusmods.com/skyrimspecialedition/mods/40854,Controller-mapping Unbound (Up Favorite,UI,KatJill,https://www.nexusmods.com/skyrimspecialedition/users/53111991,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=53111991,
3,Disable Fast Travel SKSE - No Janky Map UI,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/54217,Disable Fast Travel SKSE - No Janky Map UI,UI,Parapets,https://www.nexusmods.com/skyrimspecialedition/users/39501725,,,
4,Motion Sensitive Fix SE,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35833,Motion Sensitive Fix SE,Camera,ashingda,https://www.nexusmods.com/skyrimspecialedition/users/10236085,,,
4,Customizable Camera,2.21.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/12201,Customizable Camera,Camera,SirArindel,https://www.nexusmods.com/skyrimspecialedition/users/1492505,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1492505,
4,Alternate Conversation Camera,2.4.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/21220,Alternate Conversation Camera,Camera,NasGorTelorCeplok,https://www.nexusmods.com/skyrimspecialedition/users/60861451,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=60861451,
4,zxlice hitStop SSE - Script Free,0.9.3.0a,https://www.nexusmods.com/skyrimspecialedition/mods/42811,zxlice hitStop SSE - Script Free,Camera,zxlice,https://www.nexusmods.com/skyrimspecialedition/users/97542683,,,
4,SmoothCam,1.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/41252,SmoothCam,Camera,mwilsnd,https://www.nexusmods.com/skyrimspecialedition/users/99600268,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=99600268,
4,True Directional Movement,2.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/51614,True Directional Movement,Camera,Ershin,https://www.nexusmods.com/skyrimspecialedition/users/2749008,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2749008,https://www.patreon.com/Ershin
4,Improved Camera,1.0.0.4,https://github.com/ArranzCNL/ImprovedCameraSE/releases,Improved Camera SE PR 4,Camera,ArranzCNL,https://github.com/ArranzCNL/,,,
4,VioLens - A Killmove Mod SE,2.30.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/668,VioLens - A Killmove Mod SE,Camera,lRekol,https://www.nexusmods.com/skyrimspecialedition/mods/668,,,
4,VioLens - A Killmove Mod SE - Legacy Settings Loader,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/56674,VioLens - A Killmove Mod SE - Legacy Settings Loader,Camera,MaskedRPGFan,https://www.nexusmods.com/skyrimspecialedition/users/22822094,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=22822094,
5,Nemesis,d2021.9.28.0,https://www.nexusmods.com/skyrimspecialedition/mods/60033,Nemesis,Animation & Skeleton,shikyokira,https://www.nexusmods.com/skyrimspecialedition/users/16675984,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=16675984,
5,Various Player Actions (Emote),1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/22960,Various Player Actions (Emote,Animation & Skeleton,ChizFoShiz,https://www.nexusmods.com/skyrimspecialedition/users/4950996,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=4950996,
5,No Spinning Death Animation,1.31.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1432,No Spinning Death Animation,Animation & Skeleton,dDefinder,https://www.nexusmods.com/skyrimspecialedition/users/126669,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=126669,
5,Dynamic Animation Replacer,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/33746,Dynamic Animation Replacer,Animation & Skeleton,Felisky384,https://www.nexusmods.com/skyrimspecialedition/users/19968244,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=19968244,
5,Realistic Ragdolls and Force,1.92.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1439,Realistic Ragdolls and Force,Animation & Skeleton,dDefinder,https://www.nexusmods.com/skyrimspecialedition/users/126669,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=126669,
5,Immersive Animations,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/34950,Unique Border Gates Fixes,Animation & Skeleton,Cer12,https://www.nexusmods.com/skyrimspecialedition/users/70026333,,,
5,XP32 MSE,4.80.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1988,XP32 MSE,Animation & Skeleton,Groovtama,https://www.nexusmods.com/skyrimspecialedition/users/3350373,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3350373,
5,XP32 MSE - Fixed Scripts,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/44252,XP32 MSE - Fixed Scripts,Animation & Skeleton,"Team XPMSE,foreverphoenix,Umgak,cskriffin","https://www.nexusmods.com/skyrimspecialedition/users/3350373, https://www.nexusmods.com/skyrimspecialedition/users/37015290, https://www.nexusmods.com/skyrimspecialedition/users/6877023, https://www.nexusmods.com/skyrim/users/21205994",,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3350373, https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=37015290",
5,XPMSSE - Nemesis - Papyrus Stack Fix,4.8.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/60363,XPMSSE - Nemesis - Papyrus Stack Fix,Animation & Skeleton,tommas666,https://www.nexusmods.com/skyrimspecialedition/users/12723333,,,
5,Faster Horse Dismount SSE (50 Percent Faster),1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/46307,Faster Horse Dismount SSE (50 Percent Faster,Animation & Skeleton,DuskyB,https://www.nexusmods.com/skyrimspecialedition/users/6935691,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6935691,
5,Dirty Skyrim Animation Turn Fix,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/30513,Dirty Skyrim Animation Turn Fix,Animation & Skeleton,IGSpelly,https://www.nexusmods.com/skyrimspecialedition/users/26577494,,,
5,No More Ugly Combat Idles for Followers,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/41807,No More Ugly Combat Idles for Followers,Animation & Skeleton,Rische,https://www.nexusmods.com/skyrimspecialedition/users/100273483,,,
5,D13 Faster GET UP STAND UP animation vanilla friendly SSE,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/5890,D13 Faster GET UP STAND UP animation vanilla friendly SSE,Animation & Skeleton,Darkangel13,https://www.nexusmods.com/skyrimspecialedition/users/771437,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=771437,
5,Dual Wield Block,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/58548,Dual Wield Block,Animation & Skeleton,Shibabadad,https://www.nexusmods.com/skyrimspecialedition/users/109438313,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=109438313,
5,Immersive Equipment Displays,1.3.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/62001,Immersive Equipment Displays,Animation & Skeleton,slavicpotato1,https://www.nexusmods.com/skyrimspecialedition/users/5217635,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5217635,
5,Simple Dual Sheath,1.5.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/50049,Simple Dual Sheath,Animation & Skeleton,slavicpotato1,https://www.nexusmods.com/skyrimspecialedition/users/5217635,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5217635,
5,3rd Person Walk Fix,1.1.0.0b,https://www.nexusmods.com/skyrimspecialedition/mods/32229,3rd Person Walk Fix,Animation & Skeleton,carxt,https://www.nexusmods.com/skyrimspecialedition/users/31254295,,,
5,Horses Simply Turn Better,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/57790,Horses Simply Turn Better,Animation & Skeleton,LokiWasTaken,https://www.nexusmods.com/skyrimspecialedition/users/53567771,,,
5,Animations from Skyrim Horse Renewal - Horse Only,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/53102,Animations from Skyrim Horse Renewal - Horse Only,Animation & Skeleton,VikiViq,https://www.nexusmods.com/skyrimspecialedition/users/58231731,,,
6,Disable Follower Collision,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35925,Disable Follower Collision,Follower,Felisky384,https://www.nexusmods.com/skyrimspecialedition/users/19968244,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=19968244,
6,Follower Trap Safety,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2755,Follower Trap Safety,Follower,mitchalek,https://www.nexusmods.com/skyrimspecialedition/users/621184,,,
6,Follower Live Package,7.62.0.0,https://www.nexusmods.com/skyrim/mods/33002,Follower Live Package,Follower,oldcyder,https://www.nexusmods.com/skyrim/users/3630952,,,
6,Follower Live Package - ReTranslation,7.6.2.0,https://www.nexusmods.com/skyrim/mods/56850,Follower Live Package - ReTranslation,Follower,bojanni,https://www.nexusmods.com/skyrim/users/11687578,,,
7,Requiem,5.0.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/60888,Requiem,Gameplay,"The Requiem Dungeon Masters,ProbablyManuel","https://www.nexusmods.com/skyrimspecialedition/users/847294, https://www.nexusmods.com/skyrimspecialedition/users/7388094",,,
7,Requiem - Minor Arcana SSE Convert,1.0.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/105528,Requiem - Minor Arcana SSE Convert,Gameplay,ProbablyManuel,https://www.nexusmods.com/skyrimspecialedition/users/7388094,,,
7,Requiem - Dragonborn Patch,5.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/34829,Requiem - Dragonborn Patch,Gameplay,Fozar,https://www.nexusmods.com/skyrimspecialedition/users/11177268,,,
7,Requiem - Skyrim Sewers,f1.00,https://www.nexusmods.com/skyrimspecialedition/mods/69008,Requiem - Skyrim Sewers,Gameplay,IxionXVII,https://www.nexusmods.com/skyrimspecialedition/users/6922776,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6922776,
7,Requiem - WACCF Patch,3.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,
7,Requiem - WACCF and ACE Patch,3.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,
7,Requiem - CCOR Patch,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/31758,Requiem - CCOR Patch,Gameplay,JazzKiwifruit,https://www.nexusmods.com/skyrimspecialedition/users/16518979,,,
7,Requiem - Common Clothes and Armors, ,https://www.nexusmods.com/skyrimspecialedition/mods/61949,Requiem - Common Clothes and Armors,Gameplay,RowanMaBoot,https://www.nexusmods.com/skyrimspecialedition/users/87278953,,,
7,Trad Requiem Patch - CC Fishing and CC Rare Curios,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/64829,Trad Requiem Patch - CC Fishing and CC Rare Curios,Gameplay,Trads2,https://www.nexusmods.com/skyrimspecialedition/users/7230534,,,
7,Requiem - Less Double-Vision (R-LDV),2.0.0.0,https://www.nexusmods.com/skyrim/mods/73666,Requiem - Less Double-Vision (R-LDV,Gameplay,snbcj,https://www.nexusmods.com/skyrim/users/4091255,,,
7,Campfire - Complete Camping System (Supports Skyrim VR),1.12.1.0SEVR,https://www.nexusmods.com/skyrimspecialedition/mods/667,Campfire - Complete Camping System (Supports Skyrim VR,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,
7,Frostfall - Hypothermia Camping Survival,3.4.1.0SE,https://www.nexusmods.com/skyrimspecialedition/mods/671,Frostfall - Hypothermia Camping Survival,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,
7,Campfire and Frostfall - Unofficial SSE Update 1.3,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17925,Campfire and Frostfall - Unofficial SSE Update 1.3,Gameplay,Sthaagg,https://www.nexusmods.com/skyrimspecialedition/users/4064736,,,
7,Frostfall - Seasons,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/16317,Frostfall - Seasons,Gameplay,BrinaSair,https://www.nexusmods.com/skyrimspecialedition/users/28990005,,,
7,Simply Knock SE,1.0.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/14098,Simply Knock SE,Gameplay,anonymousthing,https://www.nexusmods.com/skyrimspecialedition/users/3405764,,,
7,Simply Knock SKSE64 DLL,4.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24297,Simply Knock SKSE64 DLL,Gameplay,LawrenceFB,https://www.nexusmods.com/skyrimspecialedition/users/31177575,,,
7,Cold Region Behavior,beta0.22a,https://www.nexusmods.com/skyrimspecialedition/mods/38633,Cold Region Behavior,Gameplay,maxsu2017,https://www.nexusmods.com/skyrimspecialedition/users/47103898,,,
7,CRB Patch for Frostfall Conditions, ,Wildlander Patch,CRB Patch for Frostfall Conditions,Gameplay,Dylan Perry,https://www.nexusmods.com/skyrimspecialedition/users/35559115,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=35559115,
7,Predator Vision - Night Eye and Thermal Vision Overhaul,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2777,Predator Vision - Night Eye and Thermal Vision Overhaul,Gameplay,Gopher,https://www.nexusmods.com/skyrimspecialedition/users/38219,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=38219,
7,Immersive Horses,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/13402,Immersive Horses,Gameplay,"KrittaKitty,sevencardz,CyborgArmGun","https://www.nexusmods.com/skyrim/users/4930906, https://www.nexusmods.com/skyrimspecialedition/users/5732881, https://www.nexusmods.com/skyrimspecialedition/users/10153162",https://ko-fi.com/B0B013586 ,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5732881, https://www.paypal.me/cyborgarmgun",
7,Immersive Horses 2K Horse Textures,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/13402,Immersive Horses,Gameplay,"KrittaKitty,sevencardz,CyborgArmGun","https://www.nexusmods.com/skyrim/users/4930906, https://www.nexusmods.com/skyrimspecialedition/users/5732881, https://www.nexusmods.com/skyrimspecialedition/users/10153162",https://ko-fi.com/B0B013586 ,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5732881, https://www.paypal.me/cyborgarmgun",
7,Immersive Horses Script Fixes,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/40543,Immersive Horses Script Fixes,Gameplay,markourm,https://www.nexusmods.com/skyrimspecialedition/users/23394464,,,
7,GIST - Genuinely Intelligent Soul Trap SE,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/15755,GIST - Genuinely Intelligent Soul Trap SE,Gameplay,opusGlass,https://www.nexusmods.com/skyrimspecialedition/users/6123863,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6123863,
7,Requiem - GIST Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/42282,Requiem - GIST Patch,Gameplay,iXanza,https://www.nexusmods.com/skyrimspecialedition/users/14689689,,,
7,Covered Carriage SE (SMIM Version),1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/160,Covered Carriage SE (SMIM Version,Gameplay,Forzane,https://www.nexusmods.com/skyrimspecialedition/users/2895562,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2895562,
7,Carriage and Ferry Travel Overhaul,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8379,Carriage and Ferry Travel Overhaul,Gameplay,Kinaga,https://www.nexusmods.com/skyrimspecialedition/users/22750984,,,
7,Carriage and Ferry Travel Overhaul - Companions Radiant Quest FIx,0.10.0.0,https://www.nexusmods.com/skyrim/mods/108375,Carriage and Ferry Travel Overhaul - Companions Radiant Quest FIx,Gameplay,bobrobbow,https://www.nexusmods.com/skyrim/users/104575123,,,
7,CFTO - Covered Carriages add-on,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8379,Carriage and Ferry Travel Overhaul,Gameplay,Kinaga,https://www.nexusmods.com/skyrimspecialedition/users/22750984,,,
7,Carriage and Ferry Travel Overhaul - Fixes and Winterhold,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/40651,Carriage and Ferry Travel Overhaul - Fixes and Winterhold,Gameplay,ViktoriaLanders,https://www.nexusmods.com/skyrimspecialedition/users/3880206,,,
7,Torches Ignite Oil - Shock Edition,f1.01,https://www.nexusmods.com/skyrimspecialedition/mods/13226,Torches Ignite Oil - Shock Edition,Gameplay,thurderan,https://www.nexusmods.com/skyrimspecialedition/users/650776,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=650776,
7,Torches Ignite Oil AOS Patch,1.58.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/36042,Torches Ignite Oil AOS Patch,Gameplay,lilebonymace,https://www.nexusmods.com/skyrimspecialedition/users/59086436,,,
7,Hearthfire Extended,1.0.5.0,https://www.nexusmods.com/skyrimspecialedition/mods/8450,Hearthfire Extended,Gameplay,Kinaga,https://www.nexusmods.com/skyrimspecialedition/users/22750984,,,
7,Hearthfire Extended - CFTO Patch,1.0.3.0,https://www.nexusmods.com/skyrimspecialedition/mods/8450,Hearthfire Extended,Gameplay,Kinaga,https://www.nexusmods.com/skyrimspecialedition/users/22750984,,,
7,Realistic AI Detection SE (Medium),2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2345,Realistic AI Detection SE (Medium,Gameplay,OlivierDoorenbos,https://www.nexusmods.com/skyrimspecialedition/users/32874885,,,
7,Suspicious City Guards,5.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/38762,Suspicious City Guards,Gameplay,limerx,https://www.nexusmods.com/skyrimspecialedition/users/909605,,,
7,Immersive Movement Speed,0.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/14939,Immersive Movement Speed,Gameplay,Sihnar,https://www.nexusmods.com/skyrimspecialedition/users/50647811,,,
7,Realistic Trading Stocks of Skyrim (with DnD Spellcasting Service),1.0.0.0,https://www.nexusmods.com/skyrim/mods/77680,Realistic Trading Stocks of Skyrim (with DnD Spellcasting Service,Gameplay,Alexandriel,https://www.nexusmods.com/skyrim/users/8797611,,,
7,Pumping Iron - Dynamic Muscle Growth,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/13434,Pumping Iron - Dynamic Muscle Growth,Gameplay,Gopher,https://www.nexusmods.com/skyrimspecialedition/users/38219,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=38219,
7,Missives,f2.03,https://www.nexusmods.com/skyrimspecialedition/mods/17576,Missives,Gameplay,IronDusk33,https://www.nexusmods.com/skyrimspecialedition/users/5182604,,,
7,Missives - Worldspace Additions (Solstheim),f2.03,https://www.nexusmods.com/skyrimspecialedition/mods/26788,Missives - Worldspace Additions (Solstheim,Gameplay,AndrealphusVIII,https://www.nexusmods.com/skyrimspecialedition/users/5646623,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5646623,
7,Missives - Notes Retexture,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46201,Missives - Notes Retexture,Gameplay,jayserpa,https://www.nexusmods.com/skyrimspecialedition/users/5201727,,,https://www.patreon.com/JaySerpa
7,Missives - Notes Retexture (Solstheim),1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46201,Missives - Notes Retexture,Gameplay,jayserpa,https://www.nexusmods.com/skyrimspecialedition/users/5201727,,,https://www.patreon.com/JaySerpa
7,Missives - Carriage and Ferry Travel Overhaul Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/44498,Missives - Carriage and Ferry Travel Overhaul Patch,Gameplay,mistaabushido,https://www.nexusmods.com/skyrimspecialedition/users/26674249,,,
7,Properties Without Pestering,1.1.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/46347,Properties Without Pestering,Gameplay,JU12000,https://www.nexusmods.com/skyrimspecialedition/users/14713969,,,
7,SunHelm Survival,3.0.5.0,https://www.nexusmods.com/skyrimspecialedition/mods/39414,SunHelm Survival,Gameplay,colinswrath,https://www.nexusmods.com/skyrimspecialedition/users/6850662,,,
7,Sunhelm Survival Patch for Hearthfire Extended,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46283,Sunhelm Survival Patch for Hearthfire Extended,Gameplay,WerewolfOfTheWater,https://www.nexusmods.com/skyrimspecialedition/users/1718906,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1718906,
7,Train and Study,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17578,Train and Study,Gameplay,IronDusk33,https://www.nexusmods.com/skyrimspecialedition/users/5182604,,,
7,Spell Research,2.2.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/20983,Spell Research,Gameplay,IronDusk33,https://www.nexusmods.com/skyrimspecialedition/users/5182604,,,
7,Spell Research - Requiem 5 patch,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/57178,Spell Research - Requiem 5 patch,Gameplay,Plotinuz,https://www.nexusmods.com/skyrimspecialedition/users/655458,,,https://www.patreon.com/Plotinuz
7,Spell Research Patch Compendium Redux 357 patches,0.973.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/61177,Spell Research Patch Compendium Redux 357 patches,Gameplay,Cecell,https://www.nexusmods.com/skyrimspecialedition/users/3053292,,,
7,Train and Study - Requiem Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46373,Train and Study - Requiem Patch,Gameplay,kevinj349,https://www.nexusmods.com/skyrimspecialedition/users/40239375,,,
7,Keep It Clean - A Bathing mod,3.15.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17846,Keep It Clean - A Bathing mod,Gameplay,Sthaagg,https://www.nexusmods.com/skyrimspecialedition/users/4064736,,,
7,Keep It Clean - Autostart Disabler,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/47095,Keep It Clean - Autostart Disabler,Gameplay,MistressMinerva,https://www.nexusmods.com/skyrimspecialedition/users/107349658,,,
7,Dirt and Blood,2.11.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/38886,Dirt and Blood,Gameplay,jayserpa,https://www.nexusmods.com/skyrimspecialedition/users/5201727,,,https://www.patreon.com/JaySerpa
7,Dirt and Blood - Keep It Clean Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/40746,Dirt and Blood - Keep It Clean Patch,Gameplay,dischorde,https://www.nexusmods.com/skyrimspecialedition/users/72771223,,,
7,More Tavern Idles - SSE Port,2.0.0.0b,https://www.nexusmods.com/skyrimspecialedition/mods/16757,More Tavern Idles - SSE Port,Gameplay,mrjentipede,https://www.nexusmods.com/skyrimspecialedition/users/3381541,,,
7,Rent My House - A Landlord Mod,1.0.1.0,https://www.nexusmods.com/skyrim/mods/75073,Rent My House - A Landlord Mod,Gameplay,NorthHare,https://www.nexusmods.com/skyrim/users/5489099,,,
7,Sleep Tight SE,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20680,Sleep Tight SE,Gameplay,toostruus,https://www.nexusmods.com/skyrimspecialedition/users/2148541,,,
7,AI Overhaul SSE,1.6.7.0,https://www.nexusmods.com/skyrimspecialedition/mods/21654,AI Overhaul SSE,Gameplay,mnikjom,https://www.nexusmods.com/skyrimspecialedition/users/12567611,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=12567611,
7,Weapons Armor Clothing and Clutter Fixes,2.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/18994,Weapons Armor Clothing and Clutter Fixes,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr 
7,Armor and Clothing Extension,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/19002,Armor and Clothing Extension,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr 
7,Complete Crafting Overhaul Remastered,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/28608,Complete Crafting Overhaul Remastered,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr 
7,Complete Crafting Overhaul Remastered - PRUFEI CTD Hotfix,2.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/28608,Complete Crafting Overhaul Remastered,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr 
7,Hunters Not Bandits,3.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1547,Hunters Not Bandits,Gameplay,raccoondance,https://www.nexusmods.com/skyrimspecialedition/users/15479034,,,
7,Reflection - Level Up Messages,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1188,Reflection - Level Up Messages,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,
7,Really Simple Faro,1.1.1.0,https://www.nexusmods.com/skyrim/mods/80275,Really Simple Faro,Gameplay,stradivuckos,https://www.nexusmods.com/skyrim/users/2151759,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2151759,
7,Really Simple Blackjack,2.0.1.0,https://www.nexusmods.com/skyrim/mods/67050,Really Simple Blackjack,Gameplay,stradivuckos,https://www.nexusmods.com/skyrim/users/2151759,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2151759,
